chrom	start	end	GC
chr1	82100000	82200000	0.36928
chr1	82200000	82300000	0.37456
chr1	82300000	82400000	0.372
chr1	82400000	82500000	0.36197
chr1	82500000	82600000	0.35873
chr1	82600000	82700000	0.35542
chr1	82700000	82800000	0.35271
chr1	82800000	82900000	0.36352
chr1	82900000	83000000	0.36811
chr1	83000000	83100000	0.37377
chr1	83100000	83200000	0.36899
chr1	83200000	83300000	0.35993
chr1	83300000	83400000	0.36282
chr1	83400000	83500000	0.37149
chr1	83500000	83600000	0.38349
chr1	83600000	83700000	0.39575
chr1	83700000	83800000	0.38799
chr1	83800000	83900000	0.37214
chr1	83900000	84000000	0.36143
chr1	84000000	84100000	0.37828
chr1	84100000	84200000	0.33845
chr1	84200000	84300000	0.38285
chr1	84300000	84400000	0.39209
chr1	84400000	84500000	0.38575
chr1	84500000	84600000	0.38009
chr1	84600000	84700000	0.39814
chr1	84700000	84800000	0.4126
chr1	84800000	84900000	0.41837
chr1	84900000	85000000	0.40441
chr1	85000000	85100000	0.3967
chr1	85100000	85200000	0.37412
chr1	85200000	85300000	0.41904
chr1	85300000	85400000	0.39381
chr1	85400000	85500000	0.39094
chr1	85500000	85600000	0.40731
chr1	85600000	85700000	0.39126
chr1	85700000	85800000	0.36933
chr1	85800000	85900000	0.36454
chr1	85900000	86000000	0.36436
chr1	86000000	86100000	0.35549
chr1	86100000	86200000	0.37586
chr1	86200000	86300000	0.38392
chr1	86300000	86400000	0.36255
chr1	86400000	86500000	0.39999
chr1	86500000	86600000	0.38708
chr1	86600000	86700000	0.37621
chr1	86700000	86800000	0.38565
chr1	86800000	86900000	0.40784
chr1	86900000	87000000	0.38139
chr1	87000000	87100000	0.35923
chr1	87100000	87200000	0.42958
chr1	87200000	87300000	0.41944
chr1	87300000	87400000	0.4051
chr1	87400000	87500000	0.39486
chr1	87500000	87600000	0.39287
chr1	87600000	87700000	0.38916
chr1	87700000	87800000	0.38313
chr1	87800000	87900000	0.36655
chr1	87900000	88000000	0.38317
chr1	88000000	88100000	0.37497
chr1	88100000	88200000	0.37161
chr1	88200000	88300000	0.37327
chr1	88300000	88400000	0.37458
chr1	88400000	88500000	0.37302
chr1	88500000	88600000	0.3773
chr1	88600000	88700000	0.38032
chr1	88700000	88800000	0.36343
chr1	88800000	88900000	0.38594
chr1	88900000	89000000	0.4005
chr1	89000000	89100000	0.38882
chr1	89100000	89200000	0.38201
chr1	89200000	89300000	0.38714
chr1	89300000	89400000	0.39879
chr1	89400000	89500000	0.39357
chr1	89500000	89600000	0.38816
chr1	89600000	89700000	0.39619
chr1	89700000	89800000	0.41468
chr1	89800000	89900000	0.40741
chr1	89900000	90000000	0.4144
chr1	90000000	90100000	0.37144
chr1	90100000	90200000	0.39505
chr1	90200000	90300000	0.39188
chr1	90300000	90400000	0.38689
chr1	90400000	90500000	0.367
chr1	90500000	90600000	0.38269
chr1	90600000	90700000	0.3658
chr1	90700000	90800000	0.42618
chr1	90800000	90900000	0.41344
chr1	90900000	91000000	0.35761
chr1	91000000	91100000	0.40401
chr1	91100000	91200000	0.42228
chr1	91200000	91300000	0.3927
chr1	91300000	91400000	0.36796
chr1	91400000	91500000	0.39075
chr1	91500000	91600000	0.41232
chr1	91600000	91700000	0.42063
chr1	91700000	91800000	0.42305
chr1	91800000	91900000	0.42705
chr1	91900000	92000000	0.41849
chr1	92000000	92100000	0.39432
chr1	92100000	92200000	0.37969
chr1	92200000	92300000	0.38562
chr1	92300000	92400000	0.38234
chr1	92400000	92500000	0.43193
chr1	92500000	92600000	0.38002
chr1	92600000	92700000	0.37758
chr1	92700000	92800000	0.39261
chr1	92800000	92900000	0.40735
chr1	92900000	93000000	0.40204
chr1	93000000	93100000	0.40607
chr1	93100000	93200000	0.37129
chr1	93200000	93300000	0.37421
chr1	93300000	93400000	0.3863
chr1	93400000	93500000	0.39736
chr1	93500000	93600000	0.4026
chr1	93600000	93700000	0.44866
chr1	93700000	93800000	0.44679
chr1	93800000	93900000	0.41955
chr1	93900000	94000000	0.41068
chr1	94000000	94100000	0.45882
chr1	94100000	94200000	0.41282
chr1	94200000	94300000	0.38685
chr1	94300000	94400000	0.4174
chr1	94400000	94500000	0.37327
chr1	94500000	94600000	0.4152
chr1	94600000	94700000	0.43072
chr1	94700000	94800000	0.41977
chr1	94800000	94900000	0.43076
chr1	94900000	95000000	0.42282
chr1	95000000	95100000	0.40875
chr1	95100000	95200000	0.39291
chr1	95200000	95300000	0.38432
chr1	95300000	95400000	0.39006
chr1	95400000	95500000	0.39216
chr1	95500000	95600000	0.37765
chr1	95600000	95700000	0.38717
chr1	95700000	95800000	0.37784
chr1	95800000	95900000	0.36447
chr1	95900000	96000000	0.35125
chr1	96000000	96100000	0.36826
chr1	96100000	96200000	0.372
chr1	96200000	96300000	0.37383
chr1	96300000	96400000	0.36253
chr1	96400000	96500000	0.38247
chr1	96500000	96600000	0.3847
chr1	96600000	96700000	0.37636
chr1	96700000	96800000	0.36549
chr1	96800000	96900000	0.3668
chr1	96900000	97000000	0.38037
chr1	97000000	97100000	0.37042
chr1	97100000	97200000	0.3652
chr1	97200000	97300000	0.35593
chr1	97300000	97400000	0.36069
chr1	97400000	97500000	0.35258
chr1	97500000	97600000	0.35068
chr1	97600000	97700000	0.34246
chr1	97700000	97800000	0.33679
chr1	97800000	97900000	0.34127
chr1	97900000	98000000	0.35164
chr1	98000000	98100000	0.35361
chr1	98100000	98200000	0.35871
chr1	98200000	98300000	0.35543
chr1	98300000	98400000	0.3765
chr1	98400000	98500000	0.3515
chr1	98500000	98600000	0.3585
chr1	98600000	98700000	0.37185
chr1	98700000	98800000	0.3617
chr1	98800000	98900000	0.372
chr1	98900000	99000000	0.37104
chr1	99000000	99100000	0.37818
chr1	99100000	99200000	0.37097
chr1	99200000	99300000	0.3639
chr1	99300000	99400000	0.36379
chr1	99400000	99500000	0.37314
chr1	99500000	99600000	0.37993
chr1	99600000	99700000	0.38095
chr1	99700000	99800000	0.38736
chr1	99800000	99900000	0.38911
chr1	99900000	100000000	0.38588
chr1	100000000	100100000	0.3794
chr1	100100000	100200000	0.37215
chr1	100200000	100300000	0.39063
chr1	100300000	100400000	0.40219
chr1	100400000	100500000	0.37893
chr1	100500000	100600000	0.38683
chr1	100600000	100700000	0.39181
chr1	100700000	100800000	0.37143
chr1	100800000	100900000	0.37997
chr1	100900000	101000000	0.36154
chr1	101000000	101100000	0.37178
chr1	101100000	101200000	0.3741
chr1	101200000	101300000	0.40489
chr1	101300000	101400000	0.40898
chr1	101400000	101500000	0.38159
chr1	101500000	101600000	0.3667
chr1	101600000	101700000	0.36353
chr1	101700000	101800000	0.35165
chr1	101800000	101900000	0.35038
chr1	101900000	102000000	0.35025
chr1	102000000	102100000	0.36512
chr1	102100000	102200000	0.3391
chr1	102200000	102300000	0.34347
chr1	102300000	102400000	0.34078
chr1	102400000	102500000	0.34664
chr1	102500000	102600000	0.34981
chr1	102600000	102700000	0.35735
chr1	102700000	102800000	0.34481
chr1	102800000	102900000	0.36138
chr1	102900000	103000000	0.33214
chr1	103000000	103100000	0.32915
chr1	103100000	103200000	0.3467
chr1	103200000	103300000	0.34983
chr1	103300000	103400000	0.34205
chr1	103400000	103500000	0.3507
chr1	103500000	103600000	0.35657
chr1	103600000	103700000	0.35668
chr1	103700000	103800000	0.35344
chr1	103800000	103900000	0.34157
chr1	103900000	104000000	0.33987
chr1	104000000	104100000	0.35319
chr1	104100000	104200000	0.35374
chr1	104200000	104300000	0.3598
chr1	104300000	104400000	0.35553
chr1	104400000	104500000	0.35539
chr1	104500000	104600000	0.35369
chr1	104600000	104700000	0.34614
chr1	104700000	104800000	0.34786
chr1	104800000	104900000	0.34186
chr1	104900000	105000000	0.3473
chr1	105000000	105100000	0.3362
chr1	105100000	105200000	0.34916
chr1	105200000	105300000	0.34056
chr1	105300000	105400000	0.33802
chr1	105400000	105500000	0.34379
chr1	105500000	105600000	0.3415
chr1	105600000	105700000	0.33923
chr1	105700000	105800000	0.33678
chr1	105800000	105900000	0.35613
chr1	105900000	106000000	0.35552
chr1	106000000	106100000	0.34049
chr1	106100000	106200000	0.35898
chr1	106200000	106300000	0.34346
chr1	106300000	106400000	0.35227
chr1	106400000	106500000	0.35572
chr1	106500000	106600000	0.35816
chr1	106600000	106700000	0.36736
chr1	106700000	106800000	0.34971
chr1	106800000	106900000	0.35919
chr1	106900000	107000000	0.36133
chr1	107000000	107100000	0.37556
chr1	107100000	107200000	0.37007
chr1	107200000	107300000	0.37266
chr1	107300000	107400000	0.37288
chr1	107400000	107500000	0.38391
chr1	107500000	107600000	0.40511
chr1	107600000	107700000	0.36344
chr1	107700000	107800000	0.37673
chr1	107800000	107900000	0.3761
chr1	107900000	108000000	0.3954
chr1	108000000	108100000	0.40209
chr1	108100000	108200000	0.40126
chr1	108200000	108300000	0.39566
chr1	108300000	108400000	0.39275
chr1	108400000	108500000	0.40494
chr1	108500000	108600000	0.39063
chr1	108600000	108700000	0.41359
chr1	108700000	108800000	0.38828
chr1	108800000	108900000	0.41158
chr1	108900000	109000000	0.40294
chr1	109000000	109100000	0.43967
chr1	109100000	109200000	0.46194
chr1	109200000	109300000	0.50659
chr1	109300000	109400000	0.42992
chr1	109400000	109500000	0.44995
chr1	109500000	109600000	0.43756
chr1	109600000	109700000	0.48293
chr1	109700000	109800000	0.48527
chr1	109800000	109900000	0.46562
chr1	109900000	110000000	0.45728
chr1	110000000	110100000	0.47783
chr1	110100000	110200000	0.49949
chr1	110200000	110300000	0.49383
chr1	110300000	110400000	0.42329
chr1	110400000	110500000	0.4813
chr1	110500000	110600000	0.47577
chr1	110600000	110700000	0.42125
chr1	110700000	110800000	0.41711
chr1	110800000	110900000	0.37904
chr1	110900000	111000000	0.37599
chr1	111000000	111100000	0.38329
chr1	111100000	111200000	0.38332
chr1	111200000	111300000	0.42675
chr1	111300000	111400000	0.40592
chr1	111400000	111500000	0.41689
chr1	111500000	111600000	0.41102
chr1	111600000	111700000	0.39407
chr1	111700000	111800000	0.44743
chr1	111800000	111900000	0.47584
chr1	111900000	112000000	0.47923
chr1	112000000	112100000	0.44302
chr1	112100000	112200000	0.4119
chr1	112200000	112300000	0.43143
chr1	112300000	112400000	0.43915
chr1	112400000	112500000	0.4032
chr1	112500000	112600000	0.40992
chr1	112600000	112700000	0.42713
chr1	112700000	112800000	0.48213
chr1	112800000	112900000	0.47193
chr1	112900000	113000000	0.41915
chr1	113000000	113100000	0.44078
chr1	113100000	113200000	0.42229
chr1	113200000	113300000	0.42418
chr1	113300000	113400000	0.38833
chr1	113400000	113500000	0.37006
chr1	113500000	113600000	0.3675
chr1	113600000	113700000	0.37799
chr1	113700000	113800000	0.38223
chr1	113800000	113900000	0.395
chr1	113900000	114000000	0.42555
chr1	114000000	114100000	0.44918
chr1	114100000	114200000	0.46847
chr1	114200000	114300000	0.42937
chr1	114300000	114400000	0.41019
chr1	114400000	114500000	0.38117
chr1	114500000	114600000	0.4164
chr1	114600000	114700000	0.3973
chr1	114700000	114800000	0.39209
chr1	114800000	114900000	0.36713
chr1	114900000	115000000	0.3518
chr1	115000000	115100000	0.41009
chr1	115100000	115200000	0.425
chr1	115200000	115300000	0.41434
chr1	115300000	115400000	0.4252
chr1	115400000	115500000	0.43387
chr1	115500000	115600000	0.4089
chr1	115600000	115700000	0.43681
chr1	115700000	115800000	0.41866
chr1	115800000	115900000	0.40268
chr1	115900000	116000000	0.39828
chr1	116000000	116100000	0.38753
chr1	116100000	116200000	0.42711
chr1	116200000	116300000	0.43142
chr1	116300000	116400000	0.41298
chr1	116400000	116500000	0.44683
chr1	116500000	116600000	0.43469
chr1	116600000	116700000	0.4578
chr1	116700000	116800000	0.43592
chr1	116800000	116900000	0.43201
chr1	116900000	117000000	0.4407
chr1	117000000	117100000	0.41573
chr1	117100000	117200000	0.41991
chr1	117200000	117300000	0.42741
chr1	117300000	117400000	0.39835
chr1	117400000	117500000	0.35028
chr1	117500000	117600000	0.42534
chr1	117600000	117700000	0.45034
chr1	117700000	117800000	0.40511
chr1	117800000	117900000	0.38769
chr1	117900000	118000000	0.3764
chr1	118000000	118100000	0.3692
chr1	118100000	118200000	0.37818
chr1	118200000	118300000	0.40213
chr1	118300000	118400000	0.37356
chr1	118400000	118500000	0.3584
chr1	118500000	118600000	0.37898
chr1	118600000	118700000	0.36216
chr1	118700000	118800000	0.36235
chr1	118800000	118900000	0.39626
chr1	118900000	119000000	0.42112
chr1	119000000	119100000	0.40308
chr1	119100000	119200000	0.39938
chr1	119200000	119300000	0.4026
chr1	119300000	119400000	0.41933
chr1	119400000	119500000	0.42229
chr1	119500000	119600000	0.42656
chr1	119600000	119700000	0.43166
chr1	119700000	119800000	0.44394
chr1	119800000	119900000	0.41126
chr1	119900000	120000000	0.40359
chr1	120000000	120100000	0.39729
chr1	120100000	120200000	0.39198
chr1	120200000	120300000	0.40652
chr1	120300000	120400000	0.40298
chr1	120400000	120500000	0.43535
chr1	120500000	120600000	0.4072
chr1	120600000	120700000	0.40496
chr1	120700000	120800000	0.39871
chr1	120800000	120900000	0.40561
chr1	120900000	121000000	0.41102
chr1	121000000	121100000	0.42968
chr1	121100000	121200000	0.42068
chr1	121200000	121300000	0.41857
chr1	121300000	121400000	0.41711
chr1	121400000	121500000	0.37153
chr1	121500000	121600000	0.37828
chr1	121600000	121700000	0.42299
chr1	121700000	121800000	0.4142266586005243
chr1	121800000	121900000	0.4223981762299253
chr1	121900000	122000000	0.4264385733867283
chr1	122000000	122100000	0.4289701937609782
chr1	122100000	122200000	0.43016064257028114
chr1	122200000	122300000	0.41581745235707124
chr1	122300000	122400000	0.41118
chr1	122400000	122500000	0.41085
chr1	122500000	122600000	0.39165165165165167
chr1	122600000	122700000	0.3917
chr1	122700000	122800000	0.39096
chr1	122800000	122900000	0.39157
chr1	122900000	123000000	0.39212
chr1	123000000	123100000	0.39204
chr1	123100000	123200000	0.39237
chr1	123200000	123300000	0.39205
chr1	123300000	123400000	0.39195
chr1	123400000	123500000	0.3918
chr1	123500000	123600000	0.39243
chr1	123600000	123700000	0.39171
chr1	123700000	123800000	0.39186
chr1	123800000	123900000	0.39228
chr1	123900000	124000000	0.3923
chr1	124000000	124100000	0.39263
chr1	124100000	124200000	0.39235
chr1	124200000	124300000	0.39261
chr1	124300000	124400000	0.39222
chr1	124400000	124500000	0.39263
chr1	124500000	124600000	0.39241
chr1	124600000	124700000	0.3922
chr1	124700000	124800000	0.39732732732732734
chr1	124800000	124900000	0.41955955955955954
chr1	124900000	125000000	0.3922506481239575
chr1	125000000	125100000	0.38739235481057455
chr1	125100000	125200000	0.3729964077790165
chr1	125200000	125300000	
chr1	125300000	125400000	
chr1	125400000	125500000	
chr1	125500000	125600000	
chr1	125600000	125700000	
chr1	125700000	125800000	
chr1	125800000	125900000	
chr1	125900000	126000000	
chr1	126000000	126100000	
chr1	126100000	126200000	
chr1	126200000	126300000	
chr1	126300000	126400000	
chr1	126400000	126500000	
chr1	126500000	126600000	
chr1	126600000	126700000	
chr1	126700000	126800000	
chr1	126800000	126900000	
chr1	126900000	127000000	
chr1	127000000	127100000	
chr1	127100000	127200000	
chr1	127200000	127300000	
chr1	127300000	127400000	
chr1	127400000	127500000	
chr1	127500000	127600000	
chr1	127600000	127700000	
chr1	127700000	127800000	
chr1	127800000	127900000	
chr1	127900000	128000000	
chr1	128000000	128100000	
chr1	128100000	128200000	
chr1	128200000	128300000	
chr1	128300000	128400000	
chr1	128400000	128500000	
chr1	128500000	128600000	
chr1	128600000	128700000	
chr1	128700000	128800000	
chr1	128800000	128900000	
chr1	128900000	129000000	
chr1	129000000	129100000	
chr1	129100000	129200000	
chr1	129200000	129300000	
chr1	129300000	129400000	
chr1	129400000	129500000	
chr1	129500000	129600000	
chr1	129600000	129700000	
chr1	129700000	129800000	
chr1	129800000	129900000	
chr1	129900000	130000000	
chr1	130000000	130100000	
chr1	130100000	130200000	
chr1	130200000	130300000	
chr1	130300000	130400000	
chr1	130400000	130500000	
chr1	130500000	130600000	
chr1	130600000	130700000	
chr1	130700000	130800000	
chr1	130800000	130900000	
chr1	130900000	131000000	
chr1	131000000	131100000	
chr1	131100000	131200000	
chr1	131200000	131300000	
chr1	131300000	131400000	
chr1	131400000	131500000	
chr1	131500000	131600000	
chr1	131600000	131700000	
chr1	131700000	131800000	
chr1	131800000	131900000	
chr1	131900000	132000000	
chr1	132000000	132100000	
chr1	132100000	132200000	
chr1	132200000	132300000	
chr1	132300000	132400000	
chr1	132400000	132500000	
chr1	132500000	132600000	
chr1	132600000	132700000	
chr1	132700000	132800000	
chr1	132800000	132900000	
chr1	132900000	133000000	
chr1	133000000	133100000	
chr1	133100000	133200000	
chr1	133200000	133300000	
chr1	133300000	133400000	
chr1	133400000	133500000	
chr1	133500000	133600000	
chr1	133600000	133700000	
chr1	133700000	133800000	
chr1	133800000	133900000	
chr1	133900000	134000000	
chr1	134000000	134100000	
chr1	134100000	134200000	
chr1	134200000	134300000	
chr1	134300000	134400000	
chr1	134400000	134500000	
chr1	134500000	134600000	
chr1	134600000	134700000	
chr1	134700000	134800000	
chr1	134800000	134900000	
chr1	134900000	135000000	
chr1	135000000	135100000	
chr1	135100000	135200000	
chr1	135200000	135300000	
chr1	135300000	135400000	
chr1	135400000	135500000	
chr1	135500000	135600000	
chr1	135600000	135700000	
chr1	135700000	135800000	
chr1	135800000	135900000	
chr1	135900000	136000000	
chr1	136000000	136100000	
chr1	136100000	136200000	
chr1	136200000	136300000	
chr1	136300000	136400000	
chr1	136400000	136500000	
chr1	136500000	136600000	
chr1	136600000	136700000	
chr1	136700000	136800000	
chr1	136800000	136900000	
chr1	136900000	137000000	
chr1	137000000	137100000	
chr1	137100000	137200000	
chr1	137200000	137300000	
chr1	137300000	137400000	
chr1	137400000	137500000	
chr1	137500000	137600000	
chr1	137600000	137700000	
chr1	137700000	137800000	
chr1	137800000	137900000	
chr1	137900000	138000000	
chr1	138000000	138100000	
chr1	138100000	138200000	
chr1	138200000	138300000	
chr1	138300000	138400000	
chr1	138400000	138500000	
chr1	138500000	138600000	
chr1	138600000	138700000	
chr1	138700000	138800000	
chr1	138800000	138900000	
chr1	138900000	139000000	
chr1	139000000	139100000	
chr1	139100000	139200000	
chr1	139200000	139300000	
chr1	139300000	139400000	
chr1	139400000	139500000	
chr1	139500000	139600000	
chr1	139600000	139700000	
chr1	139700000	139800000	
chr1	139800000	139900000	
chr1	139900000	140000000	
chr1	140000000	140100000	
chr1	140100000	140200000	
chr1	140200000	140300000	
chr1	140300000	140400000	
chr1	140400000	140500000	
chr1	140500000	140600000	
chr1	140600000	140700000	
chr1	140700000	140800000	
chr1	140800000	140900000	
chr1	140900000	141000000	
chr1	141000000	141100000	
chr1	141100000	141200000	
chr1	141200000	141300000	
chr1	141300000	141400000	
chr1	141400000	141500000	
chr1	141500000	141600000	
chr1	141600000	141700000	
chr1	141700000	141800000	
chr1	141800000	141900000	
chr1	141900000	142000000	
chr1	142000000	142100000	
chr1	142100000	142200000	
chr1	142200000	142300000	
chr1	142300000	142400000	
chr1	142400000	142500000	
chr1	142500000	142600000	
chr1	142600000	142700000	
chr1	142700000	142800000	
chr1	142800000	142900000	
chr1	142900000	143000000	
chr1	143000000	143100000	
chr1	143100000	143200000	0.3644975021086096
chr1	143200000	143300000	0.36237
chr1	143300000	143400000	0.45097
chr1	143400000	143500000	0.42368
chr1	143500000	143600000	0.39792
chr1	143600000	143700000	0.44075
chr1	143700000	143800000	0.44382
chr1	143800000	143900000	0.4143
chr1	143900000	144000000	0.4236
chr1	144000000	144100000	0.42357
chr1	144100000	144200000	0.46017
chr1	144200000	144300000	0.43888
chr1	144300000	144400000	0.36414
chr1	144400000	144500000	0.42743
chr1	144500000	144600000	0.41813
chr1	144600000	144700000	0.37953
chr1	144700000	144800000	0.45251
chr1	144800000	144900000	0.44635
chr1	144900000	145000000	0.4163
chr1	145000000	145100000	0.42369
chr1	145100000	145200000	0.42721
chr1	145200000	145300000	0.39573
chr1	145300000	145400000	0.44043
chr1	145400000	145500000	0.45673
chr1	145500000	145600000	0.41585
chr1	145600000	145700000	0.40628
chr1	145700000	145800000	0.43081
chr1	145800000	145900000	0.45788
chr1	145900000	146000000	0.45682
chr1	146000000	146100000	0.44548
chr1	146100000	146200000	0.41502
chr1	146200000	146300000	0.41108
chr1	146300000	146400000	0.40383
chr1	146400000	146500000	0.42116
chr1	146500000	146600000	0.39877
